player_id,player_name,team,season,week,position,week_is_active,raw_games_value,ppr_points,targets,receptions,receiving_yards,receiving_tds,snap_share,route_participation,target_share,air_yard_share
00-0037238,D.London,ATL,2024,10,WR,true,,17.7,13,8,97,0,,,,
00-0037238,D.London,ATL,2024,11,WR,true,,9.1,7,3,61,0,,,,
00-0037238,D.London,ATL,2024,13,WR,true,,17.3,16,9,86,0,,,,
00-0037238,D.London,ATL,2024,14,WR,true,,12,10,5,70,0,,,,
00-0037238,D.London,ATL,2024,15,WR,true,,14.3,3,3,53,1,,,,
00-0037238,D.London,ATL,2024,16,WR,true,,10.9,8,5,59,0,,,,
00-0037238,D.London,ATL,2024,17,WR,true,,17.6,13,7,106,0,,,,
00-0037238,D.London,ATL,2024,18,WR,true,,40.7,18,10,187,2,,,,
00-0037239,C.Olave,NO,2022,1,WR,true,,9.1,3,3,41,0,,,,
00-0037239,C.Olave,NO,2022,2,WR,true,,11,13,5,80,0,,,,
00-0037239,C.Olave,NO,2022,3,WR,true,,23.7,13,9,147,0,,,,
00-0037239,C.Olave,NO,2022,4,WR,true,,16.7,7,4,67,1,,,,
00-0037239,C.Olave,NO,2022,5,WR,true,,15.4,6,4,54,1,,,,
00-0037239,C.Olave,NO,2022,7,WR,true,,17.6,14,7,106,0,,,,
00-0037239,C.Olave,NO,2022,8,WR,true,,10.2,7,5,52,0,,,,
00-0037239,C.Olave,NO,2022,9,WR,true,,13.1,9,6,71,0,,,,
00-0037239,C.Olave,NO,2022,10,WR,true,,7,5,3,40,0,,,,
00-0037239,C.Olave,NO,2022,11,WR,true,,21.2,6,5,102,1,,,,
00-0037239,C.Olave,NO,2022,12,WR,true,,11.2,9,5,62,0,,,,
00-0037239,C.Olave,NO,2022,13,WR,true,,10.5,6,4,65,0,,,,
00-0037239,C.Olave,NO,2022,15,WR,true,,8.3,4,3,53,0,,,,
00-0037239,C.Olave,NO,2022,17,WR,true,,8.2,5,4,42,0,,,,
00-0037239,C.Olave,NO,2022,18,WR,true,,15,12,5,60,1,,,,
00-0037239,C.Olave,NO,2023,1,WR,true,,19.2,10,8,112,0,,,,
00-0037239,C.Olave,NO,2023,2,WR,true,,14.6,11,6,86,0,,,,
00-0037239,C.Olave,NO,2023,3,WR,true,,18.4,11,8,104,0,,,,
00-0037239,C.Olave,NO,2023,4,WR,true,,1.4,6,1,4,0,,,,
00-0037239,C.Olave,NO,2023,5,WR,true,,9.2,5,2,12,1,,,,
00-0037239,C.Olave,NO,2023,6,WR,true,,16.6,10,7,96,0,,,,
00-0037239,C.Olave,NO,2023,7,WR,true,,12.7,15,7,57,0,,,,
00-0037239,C.Olave,NO,2023,8,WR,true,,9.6,9,5,46,0,,,,
00-0037239,C.Olave,NO,2023,9,WR,true,,16.6,8,6,46,1,,,,
00-0037239,C.Olave,NO,2023,10,WR,true,,21.4,9,6,94,1,,,,
00-0037239,C.Olave,NO,2023,12,WR,true,,18.4,9,7,114,0,,,,
00-0037239,C.Olave,NO,2023,13,WR,true,,16.9,8,5,119,0,,,,
00-0037239,C.Olave,NO,2023,14,WR,true,,12.8,5,4,28,1,,,,
00-0037239,C.Olave,NO,2023,16,WR,true,,23.3,13,9,123,0,,,,
00-0037239,C.Olave,NO,2023,17,WR,true,,5.6,6,3,26,0,,,,
00-0037239,C.Olave,NO,2023,18,WR,true,,14.6,3,3,56,1,,,,
00-0037239,C.Olave,NO,2024,1,WR,true,,3.1,2,2,11,0,,,,
00-0037239,C.Olave,NO,2024,2,WR,true,,12.8,6,4,81,0,,,,
00-0037239,C.Olave,NO,2024,3,WR,true,,20.6,6,6,86,1,,,,
00-0037239,C.Olave,NO,2024,4,WR,true,,16.7,10,8,87,0,,,,
00-0037239,C.Olave,NO,2024,5,WR,true,,3,4,2,10,0,,,,
00-0037239,C.Olave,NO,2024,6,WR,true,,-0.5,1,1,5,0,,,,
00-0037239,C.Olave,NO,2024,8,WR,true,,18.7,14,8,107,0,,,,
00-0037239,C.Olave,NO,2024,9,WR,true,,2.3,1,1,13,0,,,,
00-0037240,J.Williams,DET,2022,13,WR,true,,0,1,0,0,0,,,,
00-0037240,J.Williams,DET,2022,14,WR,true,,11.1,2,1,41,1,,,,
00-0037240,J.Williams,DET,2022,15,WR,true,,0,1,0,0,0,,,,
00-0037240,J.Williams,DET,2022,16,WR,true,,0,1,0,0,0,,,,
00-0037240,J.Williams,DET,2022,17,WR,true,,4,3,0,0,0,,,,
00-0037240,J.Williams,DET,2022,18,WR,true,,0,1,0,0,0,,,,
00-0037240,J.Williams,DET,2023,5,WR,true,,2.2,3,2,2,0,,,,
00-0037240,J.Williams,DET,2023,6,WR,true,,13.3,3,2,53,1,,,,
00-0037240,J.Williams,DET,2023,7,WR,true,,0,6,0,0,0,,,,
00-0037240,J.Williams,DET,2023,8,WR,true,,3.6,3,2,16,0,,,,
00-0037240,J.Williams,DET,2023,10,WR,true,,3.8,2,2,18,0,,,,
00-0037240,J.Williams,DET,2023,11,WR,true,,12.4,3,2,44,1,,,,
00-0037240,J.Williams,DET,2023,12,WR,true,,7.1,3,2,51,0,,,,
00-0037240,J.Williams,DET,2023,13,WR,true,,10,1,1,11,0,,,,
00-0037240,J.Williams,DET,2023,14,WR,true,,0.4,2,0,0,0,,,,
00-0037240,J.Williams,DET,2023,15,WR,true,,8.7,7,4,47,0,,,,
00-0037240,J.Williams,DET,2023,16,WR,true,,9.3,6,5,43,0,,,,
00-0037240,J.Williams,DET,2023,17,WR,true,,9.5,3,2,69,0,,,,
00-0037240,J.Williams,DET,2024,1,WR,true,,24.4,9,5,121,1,,,,
00-0037240,J.Williams,DET,2024,2,WR,true,,14.4,11,5,79,0,,,,
00-0037240,J.Williams,DET,2024,3,WR,true,,1.2,3,1,9,0,,,,
00-0037240,J.Williams,DET,2024,4,WR,true,,16,2,2,80,1,,,,
00-0037240,J.Williams,DET,2024,6,WR,true,,17.7,4,3,76,1,,,,
00-0037240,J.Williams,DET,2024,7,WR,true,,0.6,1,1,-4,0,,,,
00-0037240,J.Williams,DET,2024,10,WR,true,,8.3,5,3,53,0,,,,
00-0037240,J.Williams,DET,2024,11,WR,true,,22.6,6,4,124,1,,,,
00-0037240,J.Williams,DET,2024,12,WR,true,,11.8,7,5,64,0,,,,
00-0037240,J.Williams,DET,2024,13,WR,true,,9.6,7,5,28,0,,,,
00-0037240,J.Williams,DET,2024,14,WR,true,,13,8,5,80,0,,,,
00-0037240,J.Williams,DET,2024,15,WR,true,,12.7,5,3,37,1,,,,
00-0037240,J.Williams,DET,2024,16,WR,true,,26,7,5,143,1,,,,
00-0037240,J.Williams,DET,2024,17,WR,true,,24.5,8,5,77,1,,,,
00-0037240,J.Williams,DET,2024,18,WR,true,,9.4,8,6,34,0,,,,
00-0037247,G.Pickens,PIT,2022,1,WR,true,,1.3,3,1,3,0,,,,
00-0037247,G.Pickens,PIT,2022,2,WR,true,,3.3,2,1,23,0,,,,
00-0037247,G.Pickens,PIT,2022,3,WR,true,,6.9,7,3,39,0,,,,
00-0037247,G.Pickens,PIT,2022,4,WR,true,,16.2,8,6,102,0,,,,
00-0037247,G.Pickens,PIT,2022,5,WR,true,,14.3,8,6,83,0,,,,
00-0037247,G.Pickens,PIT,2022,6,WR,true,,5.8,6,3,27,0,,,,
00-0037247,G.Pickens,PIT,2022,7,WR,true,,18.1,6,6,61,1,,,,
00-0037247,G.Pickens,PIT,2022,8,WR,true,,0,3,0,0,0,,,,
00-0037247,G.Pickens,PIT,2022,10,WR,true,,14.5,4,3,32,0,,,,
00-0037247,G.Pickens,PIT,2022,11,WR,true,,18.3,6,4,83,1,,,,
00-0037247,G.Pickens,PIT,2022,12,WR,true,,10.7,6,3,57,0,,,,
00-0037247,G.Pickens,PIT,2022,13,WR,true,,1.2,2,1,2,0,,,,
00-0037247,G.Pickens,PIT,2022,14,WR,true,,10.8,3,3,78,0,,,,
00-0037247,G.Pickens,PIT,2022,15,WR,true,,7.3,5,2,53,0,,,,
00-0037247,G.Pickens,PIT,2022,16,WR,true,,16.7,5,5,57,1,,,,
00-0037247,G.Pickens,PIT,2022,17,WR,true,,4.9,4,2,29,0,,,,
00-0037247,G.Pickens,PIT,2022,18,WR,true,,16.2,6,3,72,1,,,,
00-0037247,G.Pickens,PIT,2023,1,WR,true,,8.6,7,5,36,0,,,,
00-0037247,G.Pickens,PIT,2023,2,WR,true,,22.7,10,4,127,1,,,,
00-0037247,G.Pickens,PIT,2023,3,WR,true,,11.5,6,4,75,0,,,,
00-0037247,G.Pickens,PIT,2023,4,WR,true,,5.5,7,3,25,0,,,,
00-0037247,G.Pickens,PIT,2023,5,WR,true,,26.6,10,6,130,1,,,,
00-0037247,G.Pickens,PIT,2023,7,WR,true,,15.7,8,5,107,0,,,,
00-0037247,G.Pickens,PIT,2023,8,WR,true,,9.2,5,1,22,1,,,,
00-0037247,G.Pickens,PIT,2023,9,WR,true,,1.9,5,2,-1,0,,,,
00-0037247,G.Pickens,PIT,2023,10,WR,true,,7.5,4,3,45,0,,,,
00-0037247,G.Pickens,PIT,2023,11,WR,true,,7.7,6,4,38,0,,,,
00-0037247,G.Pickens,PIT,2023,12,WR,true,,8.8,5,3,58,0,,,,
00-0037247,G.Pickens,PIT,2023,13,WR,true,,12.6,5,4,86,0,,,,
00-0037247,G.Pickens,PIT,2023,14,WR,true,,6.9,6,5,19,0,,,,
00-0037247,G.Pickens,PIT,2023,15,WR,true,,7.7,7,3,47,0,,,,
00-0037247,G.Pickens,PIT,2023,16,WR,true,,35.5,6,4,195,2,,,,
00-0037247,G.Pickens,PIT,2023,17,WR,true,,20.1,9,7,131,0,,,,
00-0037247,G.Pickens,PIT,2023,18,WR,true,,0.3,0,0,0,0,,,,
00-0037247,G.Pickens,PIT,2024,1,WR,true,,13.5,7,6,85,0,,,,
00-0037247,G.Pickens,PIT,2024,2,WR,true,,4.9,4,2,29,0,,,,
00-0037247,G.Pickens,PIT,2024,3,WR,true,,10.7,7,5,57,0,,,,
00-0037247,G.Pickens,PIT,2024,4,WR,true,,16.3,11,7,113,0,,,,
00-0037247,G.Pickens,PIT,2024,5,WR,true,,5.6,7,3,26,0,,,,
00-0037247,G.Pickens,PIT,2024,6,WR,true,,8.3,8,3,53,0,,,,
00-0037247,G.Pickens,PIT,2024,7,WR,true,,22.1,9,5,111,1,,,,
00-0037247,G.Pickens,PIT,2024,8,WR,true,,11.4,5,4,74,0,,,,
00-0037247,G.Pickens,PIT,2024,10,WR,true,,20.5,7,5,91,1,,,,
00-0037247,G.Pickens,PIT,2024,11,WR,true,,16.9,12,8,89,0,,,,
00-0037247,G.Pickens,PIT,2024,12,WR,true,,8.8,7,4,48,0,,,,
00-0037247,G.Pickens,PIT,2024,13,WR,true,,16.4,6,3,74,1,,,,
00-0037247,G.Pickens,PIT,2024,17,WR,true,,8,7,3,50,0,,,,
00-0037247,G.Pickens,PIT,2024,18,WR,true,,1,6,1,0,0,,,,
00-0037257,D.Bell,CLE,2022,2,WR,true,,1.6,1,1,6,0,,,,
00-0037257,D.Bell,CLE,2022,3,WR,true,,1.6,1,1,6,0,,,,
00-0037257,D.Bell,CLE,2022,4,WR,true,,5.5,3,2,35,0,,,,
00-0037257,D.Bell,CLE,2022,5,WR,true,,1.6,1,1,6,0,,,,
00-0037257,D.Bell,CLE,2022,6,WR,true,,2.3,2,1,13,0,,,,
00-0037257,D.Bell,CLE,2022,7,WR,true,,1.7,1,1,7,0,,,,
00-0037257,D.Bell,CLE,2022,8,WR,true,,4.7,2,2,27,0,,,,
00-0037257,D.Bell,CLE,2022,10,WR,true,,5.4,5,3,24,0,,,,
00-0037257,D.Bell,CLE,2022,11,WR,true,,6.2,5,4,22,0,,,,
00-0037257,D.Bell,CLE,2022,12,WR,true,,6.3,6,4,23,0,,,,
00-0037257,D.Bell,CLE,2022,13,WR,true,,0,1,0,0,0,,,,
00-0037257,D.Bell,CLE,2022,14,WR,true,,5.7,3,3,27,0,,,,
00-0037257,D.Bell,CLE,2022,16,WR,true,,2.8,2,1,18,0,,,,
00-0037257,D.Bell,CLE,2022,18,WR,true,,0,2,0,0,0,,,,
00-0037257,D.Bell,CLE,2023,1,WR,true,,0,1,0,0,0,,,,
00-0037257,D.Bell,CLE,2023,2,WR,true,,5.7,3,3,27,0,,,,
00-0037257,D.Bell,CLE,2023,6,WR,true,,1.6,3,1,6,0,,,,
00-0037257,D.Bell,CLE,2023,12,WR,true,,0,2,0,0,0,,,,
00-0037257,D.Bell,CLE,2023,13,WR,true,,3.2,2,2,12,0,,,,
00-0037257,D.Bell,CLE,2023,14,WR,true,,11.1,3,1,41,1,,,,
00-0037257,D.Bell,CLE,2023,16,WR,true,,1.6,2,1,6,0,,,,
00-0037257,D.Bell,CLE,2023,17,WR,true,,2.7,3,2,7,0,,,,
00-0037257,D.Bell,CLE,2023,18,WR,true,,22.8,4,4,68,2,,,,
00-0037257,D.Bell,CLE,2024,2,WR,true,,5.7,3,3,27,0,,,,
00-0037261,K.Shakir,BUF,2022,2,WR,true,,0,2,0,0,0,,,,
00-0037261,K.Shakir,BUF,2022,4,WR,true,,4.3,2,2,23,0,,,,
00-0037261,K.Shakir,BUF,2022,5,WR,true,,16.5,5,3,75,1,,,,
00-0037261,K.Shakir,BUF,2022,6,WR,true,,2.4,2,1,14,0,,,,
00-0037261,K.Shakir,BUF,2022,8,WR,true,,0,2,0,0,0,,,,
00-0037261,K.Shakir,BUF,2022,10,WR,true,,1.6,2,1,6,0,,,,
00-0037261,K.Shakir,BUF,2022,13,WR,true,,2,1,1,10,0,,,,
00-0037261,K.Shakir,BUF,2022,14,WR,true,,0,1,0,0,0,,,,
00-0037261,K.Shakir,BUF,2022,16,WR,true,,3.5,1,1,5,0,,,,
00-0037261,K.Shakir,BUF,2022,18,WR,true,,3.8,2,1,28,0,,,,
00-0037261,K.Shakir,BUF,2023,2,WR,true,,8.1,1,1,11,1,,,,
00-0037261,K.Shakir,BUF,2023,3,WR,true,,1.5,1,1,5,0,,,,
00-0037261,K.Shakir,BUF,2023,4,WR,true,,0,1,0,0,0,,,,
00-0037261,K.Shakir,BUF,2023,5,WR,true,,2.1,1,1,11,0,,,,
00-0037261,K.Shakir,BUF,2023,6,WR,true,,2.3,1,1,13,0,,,,
00-0037261,K.Shakir,BUF,2023,7,WR,true,,7.5,4,4,35,0,,,,
00-0037261,K.Shakir,BUF,2023,8,WR,true,,15.2,6,6,92,0,,,,
00-0037261,K.Shakir,BUF,2023,9,WR,true,,9.7,4,4,57,0,,,,
00-0037261,K.Shakir,BUF,2023,10,WR,true,,3.4,2,1,24,0,,,,
00-0037261,K.Shakir,BUF,2023,11,WR,true,,20.5,4,3,115,1,,,,
00-0037261,K.Shakir,BUF,2023,12,WR,true,,7.7,5,3,47,0,,,,
00-0037261,K.Shakir,BUF,2023,14,WR,true,,2.2,1,1,12,0,,,,
00-0037261,K.Shakir,BUF,2023,15,WR,true,,0,1,0,0,0,,,,
00-0037261,K.Shakir,BUF,2023,16,WR,true,,7.5,3,3,45,0,,,,
00-0037261,K.Shakir,BUF,2023,17,WR,true,,8.9,4,4,39,0,,,,
00-0037261,K.Shakir,BUF,2023,18,WR,true,,16.5,6,6,105,0,,,,
00-0037261,K.Shakir,BUF,2024,1,WR,true,,13.2,3,3,42,1,,,,
00-0037261,K.Shakir,BUF,2024,2,WR,true,,10.6,5,5,54,0,,,,
00-0037261,K.Shakir,BUF,2024,3,WR,true,,19.2,6,6,72,1,,,,
00-0037261,K.Shakir,BUF,2024,4,WR,true,,10.2,5,4,62,0,,,,
00-0037261,K.Shakir,BUF,2024,6,WR,true,,3.9,2,2,19,0,,,,
00-0037261,K.Shakir,BUF,2024,7,WR,true,,13.5,7,7,65,0,,,,
00-0037261,K.Shakir,BUF,2024,8,WR,true,,19.9,10,9,107,0,,,,
00-0037261,K.Shakir,BUF,2024,9,WR,true,,11,7,6,50,0,,,,
00-0037261,K.Shakir,BUF,2024,10,WR,true,,11.8,9,6,58,0,,,,
00-0037261,K.Shakir,BUF,2024,11,WR,true,,15,12,8,70,0,,,,
00-0037261,K.Shakir,BUF,2024,13,WR,true,,7,7,4,30,0,,,,
00-0037261,K.Shakir,BUF,2024,14,WR,true,,21.6,8,5,106,1,,,,
00-0037261,K.Shakir,BUF,2024,15,WR,true,,15.9,7,6,39,1,,,,
00-0037261,K.Shakir,BUF,2024,16,WR,true,,4.2,6,2,22,0,,,,
00-0037261,K.Shakir,BUF,2024,17,WR,true,,5.5,6,3,25,0,,,,
00-0037272,M.Washington,DEN,2022,2,WR,true,,1.9,1,0,0,0,,,,
00-0037272,M.Washington,DEN,2022,4,WR,true,,1.4,1,1,4,0,,,,
00-0037272,M.Washington,DEN,2022,5,WR,true,,0.9,0,0,0,0,,,,
00-0037272,M.Washington,DEN,2022,6,WR,true,,1,1,1,0,0,,,,
00-0037272,M.Washington,DEN,2022,7,WR,true,,0.2,0,0,0,0,,,,
00-0037272,M.Washington,DEN,2022,8,WR,true,,1.1,1,1,1,0,,,,
00-0037272,M.Washington,DEN,2022,10,WR,true,,0,1,0,0,0,,,,
00-0037272,M.Washington,DEN,2022,12,WR,true,,0.8,3,1,-3,0,,,,
00-0037272,M.Washington,DEN,2022,13,WR,true,,-0.1,1,0,0,0,,,,
00-0037273,K.Philips,TEN,2022,1,WR,true,,12.6,9,6,66,0,,,,
00-0037273,K.Philips,TEN,2022,2,WR,true,,1.5,1,1,5,0,,,,
00-0037273,K.Philips,TEN,2022,4,WR,true,,0,1,0,0,0,,,,
00-0037273,K.Philips,TEN,2022,5,WR,true,,1.7,2,1,7,0,,,,
00-0037273,K.Philips,TEN,2023,5,WR,true,,0,1,0,0,0,,,,
00-0037273,K.Philips,TEN,2023,6,WR,true,,1.6,2,1,6,0,,,,
00-0037273,K.Philips,TEN,2023,8,WR,true,,5.4,3,3,24,0,,,,
00-0037273,K.Philips,TEN,2023,9,WR,true,,10.8,5,4,68,0,,,,
00-0037273,K.Philips,TEN,2023,10,WR,true,,9.1,5,3,61,0,,,,
00-0037273,K.Philips,TEN,2023,11,WR,true,,2,1,1,10,0,,,,
00-0037273,K.Philips,TEN,2023,12,WR,true,,0.7,2,1,-3,0,,,,
00-0037273,K.Philips,TEN,2023,18,WR,true,,3.5,3,2,15,0,,,,
00-0037291,J.Nailor,MIN,2022,4,WR,true,,2.3,1,1,13,0,,,,
00-0037291,J.Nailor,MIN,2022,11,WR,true,,2.5,3,1,15,0,,,,
00-0037291,J.Nailor,MIN,2022,15,WR,true,,0,1,0,0,0,,,,
00-0037291,J.Nailor,MIN,2022,17,WR,true,,17.9,3,3,89,1,,,,
00-0037291,J.Nailor,MIN,2022,18,WR,true,,10.2,5,4,62,0,,,,
00-0037291,J.Nailor,MIN,2023,10,WR,true,,2.6,1,1,16,0,,,,
00-0037291,J.Nailor,MIN,2023,14,WR,true,,3.3,5,2,13,0,,,,
00-0037291,J.Nailor,MIN,2024,1,WR,true,,9.1,1,1,21,1,,,,
00-0037291,J.Nailor,MIN,2024,2,WR,true,,14.4,4,3,54,1,,,,
00-0037291,J.Nailor,MIN,2024,3,WR,true,,12.4,4,3,31,1,,,,
00-0037291,J.Nailor,MIN,2024,4,WR,true,,4.1,2,1,31,0,,,,
00-0037291,J.Nailor,MIN,2024,7,WR,true,,11.6,5,4,76,0,,,,
00-0037291,J.Nailor,MIN,2024,8,WR,true,,3.6,4,2,16,0,,,,
00-0037291,J.Nailor,MIN,2024,9,WR,true,,7.7,1,1,7,1,,,,
00-0037291,J.Nailor,MIN,2024,10,WR,true,,1.4,3,1,11,0,,,,
00-0037291,J.Nailor,MIN,2024,11,WR,true,,0,2,0,0,0,,,,
00-0037291,J.Nailor,MIN,2024,12,WR,true,,7.5,2,1,5,1,,,,
00-0037291,J.Nailor,MIN,2024,13,WR,true,,2.8,2,1,18,0,,,,
00-0037291,J.Nailor,MIN,2024,15,WR,true,,1.5,1,1,5,0,,,,
00-0037291,J.Nailor,MIN,2024,16,WR,true,,1.5,2,1,5,0,,,,
00-0037291,J.Nailor,MIN,2024,17,WR,true,,19.1,5,5,81,1,,,,
00-0037291,J.Nailor,MIN,2024,18,WR,true,,8.3,4,3,53,0,,,,
00-0037300,M.Woods,CLE,2022,6,WR,true,,2.5,2,1,15,0,,,,
00-0037300,M.Woods,CLE,2022,8,WR,true,,1.6,2,1,6,0,,,,
00-0037300,M.Woods,CLE,2022,10,WR,true,,0,2,0,0,0,,,,
00-0037300,M.Woods,CLE,2022,15,WR,true,,0.9,2,1,4,0,,,,
00-0037300,M.Woods,CLE,2022,16,WR,true,,1.5,1,1,5,0,,,,
00-0037300,M.Woods,CLE,2022,18,WR,true,,2.5,1,1,15,0,,,,
00-0037300,M.Woods,CLE,2024,13,WR,true,,7.3,5,3,43,0,,,,
00-0037300,M.Woods,CLE,2024,14,WR,true,,2.2,3,1,12,0,,,,
00-0037300,M.Woods,CLE,2024,15,WR,true,,2.7,3,2,7,0,,,,
00-0037300,M.Woods,CLE,2024,16,WR,true,,0,3,0,0,0,,,,
00-0037300,M.Woods,CLE,2024,17,WR,true,,1.3,3,1,3,0,,,,
00-0037348,T.Conner,MIA,2022,5,WR,true,,0,1,0,0,0,,,,
00-0037348,T.Conner,MIA,2022,6,WR,true,,0,2,0,0,0,,,,
00-0037348,T.Conner,MIA,2024,3,WR,true,,1.1,2,1,1,0,,,,
00-0037348,T.Conner,MIA,2024,4,WR,true,,3.5,2,2,15,0,,,,
00-0037355,B.Sanders,MIA,2022,8,WR,true,,1.7,2,2,17,0,,,,
00-0037355,B.Sanders,MIA,2022,15,WR,true,,0,1,0,0,0,,,,
00-0037382,B.Johnson,DEN,2022,11,WR,true,,1.2,2,1,2,0,,,,
00-0037382,B.Johnson,DEN,2022,12,WR,true,,9,4,2,10,1,,,,
00-0037382,B.Johnson,DEN,2022,14,WR,true,,0,4,0,0,0,,,,
00-0037382,B.Johnson,DEN,2022,15,WR,true,,6,4,3,30,0,,,,
00-0037382,B.Johnson,DEN,2023,1,WR,true,,5.1,3,2,31,0,,,,
00-0037382,B.Johnson,DEN,2023,2,WR,true,,20.6,3,2,66,2,,,,
00-0037382,B.Johnson,DEN,2023,3,WR,true,,3.2,3,2,12,0,,,,
00-0037382,B.Johnson,DEN,2023,4,WR,true,,7.4,1,1,4,1,,,,
00-0037382,B.Johnson,DEN,2023,5,WR,true,,1.9,1,1,9,0,,,,
00-0037382,B.Johnson,DEN,2023,6,WR,true,,0,2,0,0,0,,,,
00-0037382,B.Johnson,DEN,2023,15,WR,true,,0,1,0,0,0,,,,
00-0037382,B.Johnson,DEN,2023,16,WR,true,,15.7,5,3,47,1,,,,
00-0037382,B.Johnson,DEN,2023,17,WR,true,,6.7,6,4,27,0,,,,
00-0037382,B.Johnson,DEN,2023,18,WR,true,,12.8,5,4,88,0,,,,
00-0037382,B.Johnson,PIT,2024,5,WR,true,,1.9,1,1,9,0,,,,
00-0037387,J.Virgil,DEN,2022,10,WR,true,,13.6,1,1,66,1,,,,
00-0037387,J.Virgil,DEN,2022,12,WR,true,,0,2,0,0,0,,,,
00-0037387,J.Virgil,DEN,2022,14,WR,true,,1.9,1,1,9,0,,,,
00-0037387,J.Virgil,DEN,2022,16,WR,true,,0,1,0,0,0,,,,
00-0037420,K.Lassiter,CIN,2023,5,WR,true,,1.2,1,1,2,0,,,,
00-0037422,K.Pryor,CIN,2024,9,WR,true,,1.9,1,1,9,0,,,,
00-0037487,D.Thompkins,TB,2022,15,WR,true,,2.6,1,1,7,0,,,,
00-0037487,D.Thompkins,TB,2022,18,WR,true,,8.2,9,4,25,0,,,,
00-0037487,D.Thompkins,TB,2023,1,WR,true,,3,3,2,10,0,,,,
00-0037487,D.Thompkins,TB,2023,2,WR,true,,1.1,0,0,0,0,,,,
00-0037487,D.Thompkins,TB,2023,3,WR,true,,2.6,4,2,6,0,,,,
00-0037487,D.Thompkins,TB,2023,4,WR,true,,15.6,4,4,45,1,,,,
00-0037487,D.Thompkins,TB,2023,6,WR,true,,2.3,4,2,-2,0,,,,
00-0037487,D.Thompkins,TB,2023,7,WR,true,,2.4,3,3,14,0,,,,
00-0037487,D.Thompkins,TB,2023,10,WR,true,,2.1,2,1,5,0,,,,
00-0037487,D.Thompkins,TB,2023,11,WR,true,,1.7,1,0,0,0,,,,
00-0037487,D.Thompkins,TB,2023,13,WR,true,,2.1,1,1,4,0,,,,
00-0037487,D.Thompkins,TB,2023,15,WR,true,,-0.1,0,0,0,0,,,,
00-0037487,D.Thompkins,TB,2023,17,WR,true,,1,2,1,0,0,,,,
00-0037487,D.Thompkins,TB,2023,18,WR,true,,1.1,1,1,1,0,,,,
00-0037487,D.Thompkins,CAR,2024,9,WR,true,,-0.2,0,0,0,0,,,,
00-0037487,D.Thompkins,CAR,2024,12,WR,true,,4.3,3,3,13,0,,,,
00-0037487,D.Thompkins,CAR,2024,14,WR,true,,1.7,1,1,7,0,,,,
00-0037487,D.Thompkins,CAR,2024,16,WR,true,,0.9,0,0,0,0,,,,
00-0037524,T.Martin,TEN,2024,18,WR,true,,11.9,2,1,49,1,,,,
00-0037545,R.Shaheed,NO,2022,6,WR,true,,10.4,1,0,0,0,,,,
00-0037545,R.Shaheed,NO,2022,7,WR,true,,12.3,1,1,53,1,,,,
00-0037545,R.Shaheed,NO,2022,8,WR,true,,6.8,3,3,38,0,,,,
00-0037545,R.Shaheed,NO,2022,10,WR,true,,2.2,1,1,12,0,,,,
00-0037545,R.Shaheed,NO,2022,11,WR,true,,1.8,2,1,8,0,,,,
00-0037545,R.Shaheed,NO,2022,12,WR,true,,7.9,3,2,53,0,,,,
00-0037545,R.Shaheed,NO,2022,13,WR,true,,11.5,4,4,75,0,,,,
00-0037545,R.Shaheed,NO,2022,15,WR,true,,18.5,4,3,95,1,,,,
00-0037545,R.Shaheed,NO,2022,16,WR,true,,8.1,5,4,41,0,,,,
00-0037545,R.Shaheed,NO,2022,17,WR,true,,13.9,6,6,79,0,,,,
00-0037545,R.Shaheed,NO,2022,18,WR,true,,7.1,4,3,34,0,,,,
00-0037545,R.Shaheed,NO,2023,1,WR,true,,21,6,5,89,1,,,,
00-0037545,R.Shaheed,NO,2023,2,WR,true,,10.3,4,4,63,0,,,,
00-0037545,R.Shaheed,NO,2023,3,WR,true,,6,2,0,0,0,,,,
00-0037545,R.Shaheed,NO,2023,4,WR,true,,6.3,7,3,33,0,,,,
00-0037545,R.Shaheed,NO,2023,5,WR,true,,4.8,2,2,28,0,,,,
00-0037545,R.Shaheed,NO,2023,6,WR,true,,18.3,6,2,85,1,,,,
00-0037545,R.Shaheed,NO,2023,7,WR,true,,7.2,8,4,28,0,,,,
00-0037545,R.Shaheed,NO,2023,8,WR,true,,24.3,3,3,153,1,,,,
00-0037545,R.Shaheed,NO,2023,9,WR,true,,5.2,3,3,22,0,,,,
00-0037545,R.Shaheed,NO,2023,10,WR,true,,7.4,9,5,24,0,,,,
00-0037545,R.Shaheed,NO,2023,12,WR,true,,2.9,5,2,9,0,,,,
00-0037545,R.Shaheed,NO,2023,15,WR,true,,6.6,4,3,36,0,,,,
00-0037545,R.Shaheed,NO,2023,16,WR,true,,18.4,9,5,70,1,,,,
00-0037545,R.Shaheed,NO,2023,17,WR,true,,3.4,3,2,14,0,,,,
00-0037545,R.Shaheed,NO,2023,18,WR,true,,15.5,4,3,65,1,,,,
00-0037545,R.Shaheed,NO,2024,1,WR,true,,16.3,5,3,73,1,,,,
00-0037545,R.Shaheed,NO,2024,2,WR,true,,20.9,4,4,96,1,,,,
00-0037545,R.Shaheed,NO,2024,3,WR,true,,0,5,0,0,0,,,,
00-0037545,R.Shaheed,NO,2024,4,WR,true,,17.7,11,8,83,0,,,,
